identifier,pop_IMD_1,pop_IMD_2,pop_IMD_3,pop_IMD_4,pop_IMD_5,pop_IMD_6,pop_IMD_7,pop_IMD_8,pop_IMD_9,pop_IMD_10,total_estimate_pop
88ecbb32ef,0,0,0,0,0,0,0,0,7.596694693,1129.048435,1136.64513
88f3eac138,0,0,0,0,0,0,0,0,707.3435987,0,707.3435987
88fdc7a848,0,0.767501861,21.29717502,2780.535578,0,4978.197115,5002.757234,5015.053397,1818.547874,1310.353832,20927.50971
8913220341,0,0,0,0,109.6038327,0,0,0,0,0,109.6038327
8917bb1c11,0,0,0,0,387.0863144,0,0,0,0,0,387.0863144
891ac10048,0,0,0,7.881274904,0,865.4265394,599.6474301,0,0,0,1472.955244
8931d5103e,0,0,0,0,1241.905556,0,0,0,0,0,1241.905556
89338b221a,0,0,0,0,0,1225.826084,0,0,0,0,1225.826084
893442b32f,0,0,0,0,0,0,207.4517834,0,0,0,207.4517834
898b2c3f15,0,0,0,0,0,8.128995331,0,0,0,0,8.128995331
8997a2c132,0,0,0,0,9.764849584,0,0,0,0,0,9.764849584
899dbde0d5,0,0,0,260.9296714,0,0,0,0,0,0,260.9296714
899e9345a0,0,0,0,0,0,654.609684,0,827.4142402,0,0,1482.023924
89a1465a5f,0,0,0,0,0,0,0.009649814,256.1252066,0,0,256.1348564
89ae05a805,0,0,0,0,0,0,0,449.5689258,0,0,449.5689258
89b26c1a49,955.4330083,0,480.5757642,3096.52808,1857.004908,5736.90445,2841.977836,0,0,0,14968.42405
89b4a7ef25,0,0,0,172.8099509,0,0,0,0,0,0,172.8099509
89c8bc61e3,0,0,0,0,0,3384.654366,2984.268219,1779.46309,1719,0,9867.385675
89cd6f7434,0,0,0,0,0,877.0472597,0,0,0,0,877.0472597
89d088a1ca,0,0,0,0,0,0,21.07078059,0,0,0,21.07078059
89db41e617,0,3954,15009.10079,11241,11448.67219,4709,7413,4854,7310.721197,3228,69167.49417
89dd682b10,0,0,6.133227928,0,0,0,0,0,0,0,6.133227928
89e139682c,0,0,0,0,10.89143304,0,0,0,0,0,10.89143304
89fb7d7efc,0,0,0,0,0,1572,0,4511.173945,4150,1760,11993.17395
89fe688253,0,0,0,0,0,746.5454373,0,0,0,0,746.5454373
8a0306803c,0,0,3033,3022,3050.07523,1638.528631,1469,7394.294067,2215.664447,0,21822.56238
8a269d2fa9,0,0,0,68.41406388,1101,0,0,0,0,1302,2471.414064
8a2f679e99,0,1673,1229,2898,3298,4317,8764.843953,6831,7142.882496,9495,45648.72645
8a472b6131,0,0,0,142.9214641,0,0,0,0,0,0,142.9214641
8a4b1c7faa,0,0,0,0,0,0,879.2834915,263.0529219,0,0,1142.336413
8a577d9713,0,0,0,0,233.9694969,0,0,0,0,0,233.9694969
8a5a1daa8c,77944.87385,11440.07376,5204.058579,6118.992053,4261.143511,5160.140782,8946.872139,6088.387801,4951.105517,1389.441655,131505.0897
8a5a88fe31,9945,6076,11.83060672,136.3451196,1285,0,1751.164066,2929,0,0,22134.33979
8a6451d565,1518.828449,13.40220789,716.0419614,3532.657743,1167,2129.919309,836.1484041,0,0,0,9913.998074
8a6b6f4298,20003.30286,12510.937,16160.96848,5039.873345,9707.14872,9696.554304,11993.79414,9536.419959,7655.609979,2135.633544,104440.2423
8a6cca44dc,0,0,0,0,0,78.29054263,3253.395685,5084.489751,2387.323,96.61419464,10900.11317
8a6f3f4c1f,0,0,0,0,0,0,0,39.58331001,0,0,39.58331001
8a7202d3c5,0,0,0,0,0,2771.77353,0,268.6423098,0,0,3040.41584
8a8023df8d,0,0,0,0,0,1453.943169,1857,0,2588.377474,0,5899.320644
8a8d4e99b2,0,0,0,0,0,1101.559485,0,0,0,0,1101.559485
8a9b92d9a7,0,0,0,0,0,0,631.5790935,402.9051882,17.89245157,0,1052.376733
8ac131a1f3,0,0,0,0,0,0,1377,0,0,0,1377
8ac2ecf3b8,0,0,0,0,430.5604277,0,0,0,0,0,430.5604277
8adedf39f8,0,0,0,0,0,0,0.152198787,6.403456807,0,0,6.555655593
8af28d0d95,0,0,0,0,0,23.12743977,0,0,0,0,23.12743977
8b0b6cbb3c,0,0,0,0,2706,1176.4411,0,0,1143.732071,0,5026.173171
8b0cdf8e16,0,0,0,0,0,0,449.70714,0,0,0,449.70714
8b18b59c7e,0,0,0,0,0,5.947763244,351.366891,0,0,0,357.3146543
8b1bb19d87,0,0,0,0,1295.563016,5035.365868,1525.363106,983.3983028,0,2.384436703,8842.074729
8b1db0c4c1,0,0,0,0,0,1277.187767,0,0,0,0,1277.187767
8b239a84f4,0,0,0,0,0,0,0,1308.06326,0,0,1308.06326
8b2aa6baa4,0,0,0,0,22.92938797,0,0,0,0,0,22.92938797
8b39f6a599,0,0,0,0,0,1079.349737,1220.044636,0,0,0,2299.394372
8b3c65f567,0,0,0,0,0,238.7090138,0,0,0,0,238.7090138
8b4645699c,0,0,0,0,3315.878017,3532.797718,3707.495109,4744,1398,1569,18267.17084
8b575c8556,0,0,0,0,0,57.48385521,370.5385636,1336,1318,2047,5129.022419
8b6347baa0,0,0,0,0,0,989.1274088,0,0,0,0,989.1274088
8b63fe8dca,0,0,0,0,0,0,276.1448382,0,0,0,276.1448382
8b6fd349f2,0,0,0,0,165.4592297,0,0,0,0,0,165.4592297
8b72dfc990,0,0,0,0,0,23.75368126,0,0,0,0,23.75368126
8b75110a20,0,0,0,0,0,1143.852696,0,0,1408,0,2551.852696
8baf168a98,0,0,0,0,271.1311317,0,0,0,0,0,271.1311317
8baffde6ad,0,0,144.0544478,8.342486965,0,0,0,0,0,0,152.3969347
8bbad87a54,0,0,0,0,0,0,21.45115575,0,0,0,21.45115575
8bc642e1c4,0,0,0,0,0,1315,0,0,0,0,1315
8bce8f9e5f,0,0,0,0,0,1227.129705,0,0,0,0,1227.129705
8bec2fd1a1,0,0,0,0,0,0,0,381.6941412,764.9496589,0,1146.6438
8bf8e087fd,0,0,0,0,958.4748086,0,0,0,0,0,958.4748086
8c0d2ab24b,0,0,0,0,649.996338,166.5143197,0,0,0,0,816.5106577
8c2a759244,0,0,0,2009,4536,3561.440272,0,308.7451422,0,0,10415.18541
8c2c2c25f3,0,0,0,0,868.6155598,0,0,0,0,0,868.6155598
8c32e7da75,0,0,0,1506.675074,0,0,0,5.061258766,0,0,1511.736333
8c3561ab74,0,0,0,0,0,2659.289453,0,0,1151.706795,1188.745222,4999.74147
8c49a3c6b2,0,0,0,0,0,188.1686568,0,0,0,0,188.1686568
8c68e4e0b4,0,0,0,4286,0,0.022251546,4063.479027,2427,12554.29309,7070,30400.79437
8c72390e3a,0,0,0,0,0,0,2855.277093,0,0,0,2855.277093
8c928c1c49,0,0,0,0,0,0,0,0,65.560275,0,65.560275
8c9a2b9426,0,0,0,32.29968809,0,0,0,0,0,0,32.29968809
8c9ffe30cc,0,0,0,0,0,0,0,0,376.262598,0,376.262598
8cbb42b05d,0,0,0,1812.575957,0,0,0,0,0,0,1812.575957
8cc8b70799,0,0,0,135.8721124,1405,0,0,0,0,0,1540.872112
8cd0539b4e,0,1317,10289,13398,5884,9033,9480.385555,16570.81663,9517.769932,31228,106717.9721
8cf6e9445c,0,0,0,9.844534049,0,0,0,0,0,0,9.844534049
8cfae68216,0,0,0,0,1.369305181,0,0.118003635,0,0,0,1.487308816
8d08c1da73,0,0,0,0,0,0,58.45578672,32.55764581,0,312.8360575,403.84949
8d0cb14cac,0,0,0,0,0,222.5112434,0,34.60878271,0,0,257.1200261
8d1251b894,23834.15376,34333.89031,24169.44125,24641.3673,14235.62303,15737.44779,15846.22094,32058.8712,26483,7838.770444,219178.786
8d19532115,69181.73229,29601.28203,9364.044237,9633.757875,8133.744384,2346.533207,2980.806738,6920.586941,6351.480886,0,144513.9686
8d2badf099,0,0,0,0,0,46.47633904,0,0,0,0,46.47633904
8d2d1ec54c,0,0,4845,1864.810453,3253.975103,4450.37659,2837,7058.135954,8086.390254,1641,34036.68835
8d3169c287,0,0,0,0,0,0,0,1776,0,0,1776
8d35a18654,0,0,0,0,0,0,408.5413815,0,0,0,408.5413815
8d3e4f4c07,0,0,0,0,0,368.1330109,0,0,0,0,368.1330109
8d3f7b2ff7,0,0,0,0,0,932.8129391,0,0,0,0,932.8129391
8d46f6f22b,0,0,0,0,0,279.569155,0,0,0,0,279.569155
8d4a9f8397,0,0,0,0,0,0,0,2212.294935,660.9902165,0,2873.285151
8d5cab2fbb,0,0,0,0,0.894974025,0,0,0,1559.718469,21.37817909,1581.991622
8d7449aa7d,0,0,0,0,0,0,0,0,1217.022349,0,1217.022349
8d7752840f,0,0,0,95.00102138,0,0,0,0,0,0,95.00102138
8d7dc5b1ac,0,0,0,0,314.9608747,0,0,0,0,0,314.9608747
8d973cd73c,0,0,0,0,1359.684171,0,0,0,0,0,1359.684171
8d9836e8a4,0,0,0,0,102.755759,0,9.741122927,0,0,0,112.496882
8dd39887e3,0,0,0,0,130.666668,0,0,0,0,0,130.666668
8de32a46ce,0,0,0,0,425.310811,1973.160364,0,2079,0,1496,5973.471175
8de809291a,0,0,0,0,0,0,0,1091.556138,0,0,1091.556138
8df30b0411,0,0,0,0,0,0,175.8158023,0,0,0,175.8158023
8e133ea211,0,0,0,0,96.22528538,0,0,0,0,0,96.22528538
8e152277db,0,0,0,0,193.3917929,0,0,0,0,0,193.3917929
8e15542139,0,0,0,0,369.5512753,0.518664721,0,0,0,0,370.06994
8e19b8963d,0,0,0,0,0,1151.95265,462.3949448,0,0,0,1614.347595
8e23fc9b61,0,1336,2300,0,10.55951414,450.0263283,1670.848809,0,0,612.0254692,6379.460121
8e2f31aa2c,0,0,0,0,37.99957606,5.977724507,0,596.8849247,0,0,640.8622253
8e4550c6ba,0,0,0,191.5484529,0,0,0,0,0,0,191.5484529
8e55ab15cf,0,0,0,0,0,433.6417866,0,0,0,0,433.6417866
8e55bb24bb,0,0,0,0,1527,1576,1843.894605,0,1406.119052,6322.19808,12675.21174
8e743cf490,0,0,0,0,0,0,0,107.0686323,0,0,107.0686323
8e8423f1de,9322,7316,4231,23225.41403,2890.020795,4282.788387,1322,0,0,0,52589.22322
8e9e8a19b5,306.3025473,0,101.9922475,0,9.217275432,0,0,0,0,0,417.5120702
8ea2910d34,0,0,0,0,0,0,791.8843723,554.5453308,0,0,1346.429703
8eb580c4cf,0,0,0,0,0,8.620736056,0,0,0,0,8.620736056
8ed3c0faa0,0,0,0,1462,0,0,0,1583,0,0,3045
8eea50a3e2,0,0,0,0,0,2955.790988,0,14.77965859,1805,1581.573705,6357.144353
8eecf268f5,0,0,0,0,69.97493163,0,0,0,0,0,69.97493163
8f0e8ab8da,0,0,0,0,551.2984151,0,0,0,0,0,551.2984151
8f13dc460e,0,0,0,101.3614983,153.6693336,0,0,0,0,0,255.0308319
8f1a5a8e5a,0,0,0,0,0,0,1429.564829,0,1645.619423,0,3075.184252
8f2f253bbd,0,0,0,0,8.878060598,0,0,0,0,0,8.878060598
8f35977e70,0,0,0,0,0,0,407.1258424,0,0,0,407.1258424
8f488f4950,0,0,0,0,2318.581528,0,0,1614.730065,0,1671,5604.311593
8f5e8ddb28,0,0,0,570.216767,0,0,0,0,0,0,570.216767
8f68182afe,0,0,0,0,2585,2574,5358.015528,1715,2935.603485,5911.249458,21078.86847
8f82bd7427,0,0,0,0,0,0,1388.373544,0,0,0,1388.373544
8f8585e897,0,0,0,0,0,262.020318,0,0,0,0,262.020318
8f8d0f4110,0,0,0,666.1146061,0,0,758.8128699,0,0,0,1424.927476
8f9638055b,0,0,0,0,0,0,242.4552446,0,0,0,242.4552446
8fa3100d03,0,0,0,0,0,0,0,0,7.369610522,0,7.369610522
8fb74d33e1,0,0,0,0,0,0,0,345.0335378,0,0,345.0335378
8fc383ce26,1535,2207.226764,386.8207479,2765.410863,1154.315829,2799,319.0282583,0,0,0,11166.80246
8fccf79af1,0,0,0,0,1573,0,3644.072312,0,306.8712645,1632.929485,7156.873061
8fd1892c8e,0,0,0,309.489657,0,0,0,0,0,0,309.489657
8fd1c10b3b,0,12.40786477,0,0,0,0,0,0,0,0,12.40786477
8fd955240e,0,0,0,0,0,0,109.9709241,0,0,0,109.9709241
8fe13016fd,0,0,0,0,0,481.8335476,0,0,0,0,481.8335476
8fe6fb9536,0,0,0,0,768.9265886,0,0,144.4954013,0,0,913.42199
9003d5d503,0,0,0,0,25.7867011,0,0,0,0,0,25.7867011
9003e2a859,0,0,0,67.49822888,0,0,0,0,0,0,67.49822888
900dfbb139,0,0,0,0,0,0,0,13.17521557,0,0,13.17521557
90276a4d00,0,0,0,0,0,330.1137258,0,0,0,0,330.1137258
9035b0809f,0,0,0,0,963.9433918,256.7632031,349.477012,0,1384.413745,2376.346821,5330.944172
9045c312dc,0,0,0,0,0,0,20.08327334,0,0,0,20.08327334
9058e9c0b6,0,0,0,0,0,0,16.18973481,0,0,0,16.18973481
90692ecbef,0,0,0,0,0,0,0,0.623776958,0,0,0.623776958
9.07E+11,0,0,0,0,0,0,1.327572857,0,0,0,1.327572857
908af38045,0,0,0,0,0,0,1091.427114,0,51.21162905,0,1142.638743
909059bef7,0,0,0,194.5202723,0,0,0,0,0,0,194.5202723
90abf3e1c3,0,0,0,18.18171237,0,0,0,0,0,0,18.18171237
90bb2d7ac5,0,0,0,0,0,0,0,0.70259249,0,0,0.70259249
90e421d567,0,0,0,0,0,0,99.84549574,0,0,112.4838355,212.3293312
90e729b2ec,0,0,0,0,0,0,170.2495109,0,0,0,170.2495109
90fedade79,0,0,0,0,0,0,6.504382986,0,0,0,6.504382986
9102152654,0,0,0,0,51.99257205,0,0,0,0,0,51.99257205
91134a2527,0,0,0,0,0,0,568.2485913,0,0,0,568.2485913
9116fafe0a,0,0,0,0,0,1682,0,4675.924352,417.2805936,6113,12888.20495
9126836b98,0,0,0,0,0,0,0,308.2353684,0,0,308.2353684
912af9c774,0,0,0,43.03969642,0,0,0,0,0,0,43.03969642
9133aca2cf,0,0,0,0,0,1.812899087,0,0,0,0,1.812899087
91435bcdae,0,0,0,0,0,0,244.216046,0,0,0,244.216046
9148089acb,0,0,0,0,0,0,0,305.2485655,0,0,305.2485655
91796fe923,3300,3194,4523,6502.583368,2716.740102,4593.030923,1851.405212,9215.269753,8079.536737,0,43975.5661
9190817977,0,0,9.371370592,0,0,0,0,0,0,0,9.371370592
919be0ba49,0,0,0,0,0,0,0,219.4249797,0,0,219.4249797
91ae722321,0,1717,0,7.841508684,2717.054445,1491.169295,2683,4386,1345,0,14347.06525
91ae991967,0,0,0,0,0,0,307.5004062,0,0,0,307.5004062
91c51de2fd,0,0,0,5003,1522,2865.937784,3770.006683,5965,0,1603,20728.94447
91c99df0e5,5148.687536,3910.460904,0,7102.762881,5356.263813,2730.344026,314.148105,1492,0,0,26054.66727
91ce4ede20,0,0,0,0,0,0,0,1252.438701,0,0,1252.438701
91d3f18210,7227.167473,7433.160729,2124.047979,890.4464348,1329,1260,1443,0,0,0,21706.82262
91e3be418f,0,0,0,0,0,30.81898855,0,0,0,0,30.81898855
91e46e3504,0,0,0,0,0,0,0,0,238.5297312,0,238.5297312
91ee805951,0,0,0,0,57.71362847,788.4549749,0,0,0,0,846.1686034
91ffee45c4,0,0,0,0,0,0,81.61364916,0,0,0,81.61364916
92254c299b,0,0,0,0,0,3571.850631,3184.716416,3814.523437,5740,0,16311.09048
923fb03a77,9860,6991,6910,12786,7001.330718,6770.300147,10030.31943,3734,4730,3500,72312.95029
924a745638,0,0,0,0,0,0,0,69.64892863,0,0,69.64892863
9274b00b7d,0,0,0,0,0,0,15.58111494,0,0,0,15.58111494
9281a8d04b,1352,8371.420535,10896.2906,4455.961823,9889.205799,2732.452947,8405,7342.26211,5725,2642.967745,61812.56156
9291cd79d9,0,0,1191.768577,2643.161228,1797.233409,2183.055349,346.232843,7483.69346,0,2295.472982,17940.61785
92a9eae4c9,0,0,0,1795.124684,0,0,0,0,0,0,1795.124684
92b9e461a3,0,0,0,1.298200843,0,0,0,0,0,0,1.298200843
92ba00db0c,0,0,0,0,194.2607248,0,0,0,630.4842961,0,824.7450208
92bafa1195,0,0,0,0,280.7141255,0,0,0,0,0,280.7141255
92bb93ec99,0,0,0,0,0,161.3830006,0,0,0,0,161.3830006
92c1ce94a9,0,0,0,0,0,18.89046573,0,0,0,0,18.89046573
92c2422a2b,0,0,0,0,0,4.292936802,0,0,0,0,4.292936802
92e416bc6c,2839.923819,7996.209922,2995.440999,201.78062,0,0,0,0,0,0,14033.35536
92f2790b13,0,0,0,1982,533.3491012,0,0,1620,0,0,4135.349101
92f836bcb6,0,0,1513,0,0,0,694.2379624,0,0,0,2207.237962
92f8e55315,0,0,0,0,0,4.707222193,0,0,0,0,4.707222193
92f98e9909,7018,8008,10837.90408,4928,20887.56969,15133.88854,10571,4264,5709,0.017429746,87357.37973
92fc77fd7c,0,0,0,0,0,147.9949068,0,0,0,0,147.9949068
9309a25a0c,0,0,0,0,7.219832014,1040.248843,0,0,0,0,1047.468675
93106566dc,0,0,0,0,0,977.0587268,0,0,0,0,977.0587268
9321491a27,0,0,57.96072346,0,0,0,0,0,0,0,57.96072346
9322b747fe,0,0,0,0,2819.797806,405.8709734,0,0,0,0,3225.66878
9322c463e3,0,0,0,5641.6703,0,939.211613,0,0,0,0,6580.881913
932502eaae,0,0,0,1898.790273,0,0,0,0,5508.952312,10957.8247,18365.56729
932695b25c,0,0,0,0,0,0,0,488.6257556,156.8540721,0,645.4798276
9326ecc6c7,0,0,0,0,2221.558874,0,0,213.5229728,4255.749139,6125.937142,12816.76813
9330a5ec4e,0,0,0,289.4831864,0,0,0,0,0,0,289.4831864
9337839002,0,0,0,1121.896826,0,0,0,0,0,0,1121.896826
934019f7e4,0,0,0,0,0,0,0,49.77633184,0,0,49.77633184
93466a2730,0,0,0,0,0,0,0.311454779,0,0,0,0.311454779
934f45eb61,0,0,0,0,456.7417132,952.5607285,913.676632,0,0,407.965029,2730.944103
9352a8ed50,0,0,152.6682999,0,0,0,0,0,0,0,152.6682999
935411bc94,0,0,0,0,0,743.3787646,0,1505,2483,5800,10531.37876
935c2734be,0,0,0,1497,0,7.254079162,1482.855938,4728.933712,1131,1309,10156.04373
935e9fe808,0,0,0,0,498.7079632,0,0,0,0,0,498.7079632
936e00c29e,0,0,0,0,188.5997555,0,0,0,0,0,188.5997555
93723c2bfb,0,0,0,1572.310845,0,1764.929768,0,0,0,0,3337.240613
9374beb062,0,0,0,0,0,0,0,149.3418391,0,0,149.3418391
937d6ea40a,5107,13196.47607,23814,25158.86743,20220.04622,8828.454966,18176.67347,6215,4906.349894,0,125622.8681
937ef16dde,0,0,0,0,0,60.05378964,0,0,0,0,60.05378964
9386d05f04,0,1375,6315,4085,15619,11378.20431,12199.52183,17808.84089,24043.23077,13305,106128.7978
93927b0a66,0,0,0,0,0,0,0,0,1289.45544,0,1289.45544
9396fc9efc,0,0,0,300.2124045,0,0,0,0,0,0,300.2124045
939d6c7a8a,0,0,0,0,356.5158444,0,0,0,0,0,356.5158444
93b7ec9535,0,0,0,70.91303927,0,0,0,0,0,0,70.91303927
93b9b1709f,1297,1773,1535,2392,5578,4862,2661.311329,2807.191851,3787.469798,0,26692.97298
93c60b0791,0,0,278.5214362,0,0,0,0,0,0,0,278.5214362
93cd04947d,0,0,0,0,29.31064977,0,0,0,0,0,29.31064977
93e2f8ecf4,0,0,0,0,0,94.05983131,0,0,0,0,94.05983131
93fc28946a,0,0,0,0,1701.390405,11.66343358,1312.016456,2985.131774,7772.98783,1361.557548,15144.74745
940468d8eb,0,0,0,0,2238,0,0,0,0,0,2238
94174fc358,0,0,0,0,532.0112908,0,0,0,0.884964087,0,532.8962549
94192cd83b,0,0,0,0,313.1520268,1616,0,0,1456,1100.664637,4485.816664
941f4b504f,0,0,0,0,0,452.2936541,0,0,0,0,452.2936541
94296afa92,0,0,0,64.07038692,0,0,0,0,0,0,64.07038692
944aae730d,0,0,0,41.07602271,726.141609,0,1745.474896,0,0,0,2512.692528
94553a9a53,0,0,0,0,0,0,0,0,407.6882339,0,407.6882339
94569ba04c,0,0,0,0,927.5174302,0,0,0,0,0,927.5174302
9459bbb6ae,0,0,0,0,32.83879094,0,0,0,0,0,32.83879094
946c97fb8d,0,0,0,0,567.5801492,0,0,0,0,0,567.5801492
946dac2f95,0,0,0,0,0,662.2305493,0,0,0,0,662.2305493
947538603a,0,0,10.86428481,0,0,0,0,0,0,0,10.86428481
947671323b,24419.73959,19440.78471,11300.48981,7683.83011,7714.708913,10554.47137,2598,287.6477137,1408.585181,0,85408.25739
9491dbe7e3,0,0,0,0,166.279955,0,0,0,0,0,166.279955
94a14707a9,0,0,0,0,0,0,0,59.73943515,0,0,59.73943515
94bba800cc,0,0,0,0,0,490.3591817,0,0,0,0,490.3591817
94d8971fdd,0,0,0,0,0,0,810.8167194,0,0,0,810.8167194
94da75143e,0,0,0,0,0,0,0,578.4841787,0,0,578.4841787
94e7ada372,0,0,0,0,0,0,0.396780237,0,0,0,0.396780237
94f49bd288,0,0,0,536.0570976,0,0,31.91869137,10.75219801,0,0,578.727987
94fd1bd35c,0,0,0,0,24.33574226,0,1329.468307,0,0,0,1353.804049
95032b2555,0,0,0,0,0,0,21.94515724,0,0,0,21.94515724
9506656454,0,0,0,0,0,118.9312159,0,0,0,0,118.9312159
9516e6b1a2,0,0,0,0,0,121.3685349,0,0,0,0,121.3685349
951cacadb1,0,0,0,0.668401666,3.86711905,0,0,0,0,0,4.535520715
952cd0b860,0,0,0,2560,1738,3263.233916,5626,6276.592078,5671.774024,4639,29774.60002
953780b165,0,0,0,0,0,30.21551849,0,0,0,0,30.21551849
956037a03e,0,0,0,1354,0,6444.34503,1719,3310.729024,4018.692284,1490,18336.76634
956c102800,0,0,0,18.32753349,0,0,0,0,0,0,18.32753349
9571a2f2b3,0,0,0,0,3521,4962.39822,12189.94972,8238.803392,13012.89207,13555.77659,55480.81999
9572d95faa,0,0,0,0,0,0,86.28930425,0,2.25E-07,3278.782198,3365.071502
9592ab2008,0,0,0,0,0,0,0,8.486538908,0,0,8.486538908
9.59E+11,0,0,0,0,0,330.2107578,0,0,0,0,330.2107578
95b0ecac8b,0,0,0,0,401.8560738,0,0,0,0,0,401.8560738
95b528d045,0,0,0,0,0,0,0,0,767.7546254,0,767.7546254
95ba4139f3,0,0,0,0,0,30.32709322,0,198.4958622,0,0,228.8229554
95e67979bf,0,0,0,0,1618.796437,783.1186564,0,0,0,0,2401.915093
95f1ef6de1,0,0,0,0,0,28.48499272,0,0,0,0,28.48499272
95fa57e680,0,832.181529,0,4422.774357,1773.175814,7774.122899,16.18499154,587.7865163,3298,3163.030135,21867.25624
95ff74777d,0,0,0,0,828.4839112,0,0,0,0,0,828.4839112
95ff86ffe4,0,0,0,1259,1606,5833.139254,4971,4970.856843,10577.01792,20070.07299,49287.08701
960e1297aa,0,0,0,0,972.5074499,0,0,0,0,0,972.5074499
96137d9a57,0,0,0,0,0,185.1358534,0,0,0,0,185.1358534
96179b8b6b,0,0,0,0,128.6320965,0,0,0,0,0,128.6320965
961a61f790,0,0,0,0,0,0,629.2742575,2965.834362,1496,0,5091.10862
961ac6bb90,0,0,0,0,0,0,88.56556941,0,0,0,88.56556941
962f054c2f,0,0,0,0,0,29.69022943,0,0,0,0,29.69022943
96355813b5,0,0,0,0,0,5.673180146,0,0,0,0,5.673180146
9643244ab2,0,0,0,0,0,122.5068357,0,0,0,0,122.5068357
964eda21e3,0,0,0,0,0,14.58513882,0,0,0,0,14.58513882
96502661eb,0,0,0,0,0,0,0,0,38.53478864,0,38.53478864
9655ce3ca6,0,0,0,109.3493114,0,0,0,0,0,0,109.3493114
9658914167,0,0,0,0,0,1929.756494,3781.854936,0,7039,4342.278086,17092.88952
965a041c6a,0,0,0,0,0,0,17.64441623,3156,4479,4192,11844.64442
965b1fab3c,11614,7901,3450,4393.504834,1575.734705,4070,2778.521434,1738.6592,1717.995869,2022,41261.41604
966e90a356,0,0,162.9108689,0,0,0,0,0.011972854,0,0,162.9228418
96789549f8,0,0,0,0,0,0,0,552.5073232,0,0,552.5073232
96790a1f71,11281.19051,2605.070171,6593.222872,2.352579958,2068,449.7262169,0,0,0,0,22999.56235
967f3aaa14,0,0,178.6684899,0,0,31.30297093,0,1599.67878,4806.222463,0.910398173,6616.783103
96891f1013,0,0,0,0,0,0,25.71382951,0,0,0,25.71382951
9690a59e0d,0,0,0,0,19.77979804,0,0,0,0,0,19.77979804
96b3ab565e,0,0,0,0,0,0,0,0,914.8496936,0,914.8496936
96c51ccaa6,0.174211553,0,0,0,695.2326004,0,0,0,0,0,695.4068119
96cb3e22d2,0,0,0,0,112.8511122,0,0,0,0,0,112.8511122
96d16d6db0,0,0,0,252.3739844,0,0,0,0,0,0,252.3739844
9713fee557,0,0,0,0,122.7308179,0,0,0,0,0,122.7308179
9715f4ab9d,0,0,0,0,0,62.95733216,0,0,0,0,62.95733216
97283c3982,0,1984,0,3534.307613,0,2900.55632,0,3969,0,0,12387.86393
973b878c7a,0,0,0,0,0,0,236.1708887,0,0,0,236.1708887
974032cf8f,0,1634,1398,0,3172,7163.629364,1314,343.4610845,3586,7534.899254,26145.9897
974e490e59,0,0,0,13.81947134,0,0,0,0,0,0,13.81947134
977179ced1,0,0,0,0,0,0,0,0,487.9444864,0,487.9444864
97736b5895,0,0,0,0,0,0,1267.421046,0,0,0,1267.421046
9774e505c3,0,0,0,0,0,0,0.222329848,0,2071,0,2071.22233
977508b251,0,0,0,1243,1404.610488,4307.761699,5061.12516,1359,6237,2275,21887.49735
977cfb7657,0,0,0,0,0,932.5511143,0,0,0,0,932.5511143
978140a53e,0,0,0,271.5696081,1777.005207,0,0,1742,0,0,3790.574815
97939921c6,0,0,0,0,87.42077207,0,0,0,0,0,87.42077207
979b0529c8,0,0,0,0,0,0,0,0,140.5862551,0,140.5862551
97a6c9623d,0,0,83.19449635,0,0,0,0,0,0,0,83.19449635
97b47a2048,1625,6935,1396,8207.151528,14598.89902,7432.387459,15711.69765,7721.601255,10599,13051,87277.73691
97c0c99655,0,0,0,0,0,0,26.10539504,0,0,0,26.10539504
97cd92797f,0,0,0,0,0,0,0,1425.136497,207.9791806,0,1633.115678
97d5213a8a,0,0,167.7646952,0,0,0,0,0,0,0,167.7646952
97e03edfd6,0,0,0,0,0,0,2152,0,0,0,2152
97efc36b41,0,0,0,0,0,139.197531,0,0,0,0,139.197531
97f6f6aad8,0,0,0,0,0,0,0,0,10.54408851,0,10.54408851
980eab7689,0,0,0,0,0,519.9819794,0,0,0,0,519.9819794
9812b11062,0,0,0,0,0,0,12.26601914,0,0,0,12.26601914
98160dd532,0,0,0,0,0,0,124.3300115,0,0,0,124.3300115
98178a5e7e,0,0,0,0,0,0,1136.679907,2430.904012,1770.90352,1609.026598,6947.514037
981dd4fb8d,0,0,0,0,0,206.017536,0,0,0,0,206.017536
9820225143,18656.40686,21502,21349.84153,14598,15279.30831,5633,9783.556981,15556.88247,4936.202707,6891.274387,134186.4732
9820d33691,0,0,0,0,795.8856279,0,0,0,0,0,795.8856279
982b2bc476,0,0,0,0,60.94470659,0,0,0,0,0,60.94470659
984c82cdba,0,0,0,0,0,0,1538.768121,1710,0,2088,5336.768121
984edaf690,0,0,0,0.600020827,0,385.3339026,0,0,0,0,385.9339234
9857e44059,0,1393,2961,2924,3120,0,3006,1464,0,0,14868
985a4554c9,0,0,0,1.428946646,5711.799024,0,836.0827085,5248.01995,1508.517304,0,13305.84793
985d9f40a8,0,0,0,4021.64628,1426,0,3532,1671,1434,0,12084.64628
98612c4359,0,0,0,50.22796897,0,0,0,0,0,0,50.22796897
988cac081e,0,0,0,8.712464518,0,0,0,0,0,0,8.712464518
98948c1581,0,0,0,0,0,0,134.7725312,0,0,0,134.7725312
