LSOA11CD,total_area,area_covered
E01009970,245427.70347812772,241534.3278898916
E01009971,325854.68301180925,302581.3318096707
E01009972,644304.3697186197,403744.76017738937
E01009973,492311.0861326682,430087.3672274705
E01009974,487930.0420265422,365779.1327778367
E01009975,561264.4311831967,397460.4285286375
E01009976,498543.340053864,498543.340053864
E01009977,513372.3077405082,513372.3077405084
E01009978,319734.2352745477,319734.2352745478
E01009979,534138.7983392307,458049.6955509491
E01009980,503075.709482142,318162.80063587934
E01009981,1396882.4709687405,1308085.01212087
E01009982,281279.83000433387,281279.83000433387
E01009983,400339.15651175124,400339.1565117513
E01009985,309542.3501379203,309542.3501379202
E01009986,181921.49892052528,181921.49892052537
E01009987,187222.63093651846,187222.63093651843
E01009988,556180.9961884209,556180.996188421
E01009989,923502.1861005295,923502.1861005297
E01009991,500700.99525642133,500700.99525642133
E01009992,266872.7465365203,266872.74653652037
E01009993,336499.6904784991,336499.6904784992
E01009994,460751.11063195945,330801.3268310537
E01009995,357950.107045196,293119.58361098735
E01009996,289772.27545301756,232306.0898518642
E01009997,316839.2546438254,258579.10875687518
E01009998,553909.7358253825,471864.21499528165
E01009999,458653.2021122935,458653.20211229357
E01010000,469698.52511413966,469698.5251141398
E01010001,342674.3245600465,342674.3245600464
E01010002,416753.4571038833,416753.4571038834
E01010003,431454.6432600835,431454.6432600834
E01010004,459402.9603337734,459402.9603337733
E01010005,286844.40003843326,286844.4000384335
E01010006,367217.1772090313,367217.1772090314
E01010007,304976.81707234896,256051.70743426954
E01010008,364219.1827279265,364219.1827279266
E01010009,732655.0229298646,309927.78173444467
E01010010,209229.0088431915,191713.6295821779
E01010011,248277.18489133546,240563.28564290705
E01010012,215286.95029099326,214937.18975437817
E01010013,204343.39899304847,204343.39899304855
E01010014,473545.71430536336,321409.0678280866
E01010015,1202879.7735746547,1202879.7735746552
E01010016,405777.33776723343,405777.33776723343
E01010017,1378749.1189652309,1378749.1189652318
E01010018,1481861.4897133184,1481861.4897133193
E01010019,809632.8134065486,806798.2551610115
E01010020,403717.6341892306,388911.3090317861
E01010021,242230.88612598323,242230.88612598326
E01010022,392881.5949571926,290508.2738566047
E01010023,310581.32325937686,305247.48880769365
E01010024,242815.95549899398,242815.955498994
E01010025,690735.9787432231,690519.0877008382
E01010026,339629.7224580461,338920.643973954
E01010027,347156.6019984578,347156.60199845774
E01010028,192500.9864456994,192500.98644569944
E01010029,202778.21326576397,202778.21326576403
E01010030,319235.6082709951,319235.608270995
E01010031,372903.23408542655,372880.9867219725
E01010032,157789.9725630336,157789.9725630336
E01010033,296547.2451367733,296547.2451367733
E01010034,388610.13086569874,309026.84942979773
E01010035,387299.87850560655,295052.7708797471
E01010036,463804.8004321479,331334.3297547545
E01010037,183482.70498573652,183482.70498573658
E01010038,831809.2137205935,398233.2051224749
E01010039,534042.1370434494,534042.1370434496
E01010040,470853.3112094354,308749.771721983
E01010041,207005.1977446003,207005.1977446003
E01010042,538919.895028645,538919.895028645
E01010043,979362.0167671561,253866.50061654064
E01010044,413857.95540528034,311243.31577428896
E01010045,288243.9125651764,267935.5349966979
E01010046,629574.7406312262,563339.3231132845
E01010047,987552.8672918343,637681.203556935
E01010048,130468.00792103041,128429.07093003982
E01010049,157550.32140577564,156927.26597353473
E01010050,171777.21586764467,171302.6494456182
E01010051,332290.9922440963,268078.20573388686
E01010052,505668.6155597872,465421.8717668066
E01010053,920121.3109349003,713470.0607967458
E01010054,333349.5029433033,333349.5029433033
E01010055,139787.2666609334,139787.2666609334
E01010056,217060.49788573795,217060.49788573792
E01010057,153793.9477456927,153793.9477456927
E01010058,399942.89089877065,375508.8482160435
E01010059,229000.1263971859,229000.1263971859
E01010060,212965.2349375872,212965.23493758723
E01010061,186517.19682779393,186517.19682779393
E01010062,803251.746528445,803251.7465284452
E01010063,1018229.7485303964,1018229.7485303965
E01010064,382908.2496763904,382908.2496763904
E01010065,278460.2427273751,278460.24272737524
E01010066,392452.4713599956,392452.47135999595
E01010067,213262.9899747677,213262.98997476767
E01010068,261024.59394956427,261024.59394956433
E01010069,898129.1389705857,751615.1104430731
E01010070,498148.95750292554,498148.9575029254
E01010071,499340.81623995997,499340.8162399598
E01010072,401174.1193783686,401174.11937836866
E01010073,206686.7773378286,206686.7773378286
E01010074,902730.9188080073,902730.9188080074
E01010075,293787.99632998346,293787.99632998346
E01010076,383635.9861065055,383635.9861065055
E01010077,379265.43656441296,302267.3012730371
E01010078,494729.10898281884,267674.5699936691
E01010079,466172.74829095637,225286.56634483038
E01010080,324641.8535295241,280681.2854793877
E01010081,260104.48119951106,260104.4811995111
E01010082,429685.8856554028,429685.8856554028
E01010083,256513.1812634222,255378.32490058342
E01010084,224004.2968703197,219680.44787799445
E01010085,581609.7568102663,444592.1781516205
E01010086,367618.74723874585,264296.83578322193
E01010087,452121.16170863644,435268.8826215939
E01010088,242107.56557954923,242107.5655795492
E01010089,428748.2203201028,427963.4816357248
E01010090,1048545.5009953874,996119.0772919487
E01010091,215475.47136218648,215475.4713621865
E01010092,337623.7897226496,337623.7897226496
E01010093,334981.4000525974,334981.4000525975
E01010094,304505.35333453264,304505.3533345327
E01010095,1251158.8926345226,1251158.8926345224
E01010096,549082.8804131098,549082.8804131101
E01010097,720899.5403495446,693785.0272596802
E01010098,496009.3122786242,496009.31227862404
E01010099,246091.08549645706,246091.0854964571
E01010100,912500.2590623111,912500.2590623109
E01010101,1848219.0719152524,607696.8256583019
E01010102,385132.95565966505,385132.95565966505
E01010103,435967.3844320565,435967.38443205657
E01010104,558332.8389232872,351275.64202181075
E01010105,802725.8873681078,215190.47904127615
E01010106,529874.1977353557,529874.1977353559
E01010107,406214.84006916557,390797.7232857263
E01010108,11570717.770309137,1160495.1466732586
E01010109,12134363.956696978,4481023.853223447
E01010110,1688624.1567229377,744693.6615015548
E01010111,208197.0700493262,208197.0700493263
E01010112,310599.9186867894,310599.91868678946
E01010113,199077.9971136317,195675.03577731474
E01010114,672808.619257021,477100.47211462504
E01010115,10719816.044443367,1015670.3351580894
E01010116,463980.78259947826,309632.52602179453
E01010117,437227.1559339305,350505.5710961334
E01010118,307591.8066557868,214329.49110940177
E01010119,283333.56859456265,283333.56859456265
E01010120,493266.3222602536,271361.6386515531
E01010121,444868.3956355058,393102.87217379606
E01010122,610093.8357146806,345089.94332284783
E01010123,317625.1713393377,317625.1713393377
E01010124,307959.5006586112,307959.5006586113
E01010125,467277.7093879031,448537.1985907875
E01010126,302541.15374293685,218818.41076825955
E01010127,437928.87532192597,292713.07686733035
E01010128,296557.88280307583,204267.91480963724
E01010129,287364.4490342136,211716.94213003703
E01010130,206955.35191563828,206955.3519156383
E01010131,227671.80682612822,227671.80682612825
E01010132,1046827.3192071845,692726.0270228361
E01010133,370996.676162171,370996.6761621711
E01010134,287997.62415232573,272317.24774013617
E01010135,593922.9527075463,593922.9527075464
E01010136,255227.18390698018,255227.18390698018
E01010137,253899.62789407017,253899.62789407006
E01010138,1012928.6244767903,231923.16784426922
E01010139,305678.5979475392,209271.12874966508
E01010140,286347.839895509,254751.15071988947
E01010141,399361.66776521975,233868.78557388694
E01010142,324931.24425481504,264507.7187455531
E01010143,312574.48118791106,272975.66816701915
E01010144,278146.8437124442,225215.54712925866
E01010145,355152.979985628,353803.6444323175
E01010146,296661.876958871,296661.876958871
E01010147,214241.8550620805,173507.18176395792
E01010148,307648.51589767024,228775.4314371491
E01010149,584922.9675929291,394460.8473349383
E01010150,893611.2874078596,453407.096341113
E01010151,1893722.8874224247,552121.5745468381
E01010152,393745.87803579966,335222.11499105894
E01010153,2338363.8293020357,664335.9856095763
E01010154,2802689.1748906076,913698.6029350862
E01010155,583023.5679498205,441841.8740296866
E01010156,962872.1937268702,452958.9788563582
E01010157,195813.70527867897,195813.7052786789
E01010158,395850.11763558607,395850.11763558624
E01010159,223506.63669142962,223506.6366914296
E01010160,350408.848858388,350408.8488583881
E01010161,422602.1742462512,422602.1742462512
E01010162,343021.41780540696,264380.2813812713
E01010163,460923.0904243015,405623.37252658716
E01010164,13400681.600398747,492865.50447460543
E01010165,3571208.6438327134,518573.36205036205
E01010166,7944012.35555373,794951.0350598888
E01010167,18674343.246511728,467005.0018754707
E01010168,11408868.207868535,424847.6612401533
E01010169,1391960.127398422,488580.94702078553
E01010170,401649.72484892176,378609.8413955546
E01010171,1762596.7983384584,423114.7455508811
E01010172,354016.34817724343,354016.34817724343
E01010173,445510.14757767186,440797.42239813117
E01010174,418056.7712541701,276042.3517587001
E01010175,533259.382931819,496553.3533179106
E01010176,933603.9708152054,515006.43535769737
E01010177,308582.4071499772,308582.40714997705
E01010178,396968.2994251348,396968.29942513484
E01010179,520634.8014651767,520634.8014651767
E01010180,745327.5661927856,296999.8777867493
E01010181,3050383.7773697106,1262964.637764648
E01010183,5806913.156124165,503231.8299023032
E01010184,630879.0222512475,347463.37855964346
E01010185,880945.337594542,510823.4944301107
E01010186,460226.48144164245,405800.14002144686
E01010187,3329944.1047693742,450492.1038131473
E01010188,2688380.4831604357,874265.5623937041
E01010189,1033460.5949522116,427516.32934509317
E01010190,1418703.8300416511,816838.1321458702
E01010191,563795.405117597,563795.4051175971
E01010192,1307351.1684391932,1188195.961281731
E01010193,327415.4388077386,327415.4388077386
E01010194,316751.18395358947,316751.18395358935
E01010195,582991.346304996,547932.9243977548
E01010196,827808.3516098274,826196.661071489
E01010197,624688.6658491394,609363.406855844
E01010198,1069057.2500133596,949631.4088994301
E01010199,383155.5575320564,383095.3806703688
E01010200,281931.77047212713,281931.7704721271
E01010201,365173.31039740384,365173.310397404
E01010202,303366.3091214151,303366.3091214151
E01010203,497447.8601249265,497447.8601249265
E01010204,449774.8175181281,223247.87210787504
E01010205,397499.9558796311,350461.2492386752
E01010206,302076.70221760735,298402.65857252514
E01010207,664248.9187240171,362538.71341332886
E01010208,337981.0762610747,337981.07626107475
E01010209,622780.1572596782,581685.328690836
E01010210,525773.4069047172,351230.5188007056
E01010211,353283.2372209266,292202.61897053994
E01010212,747069.0093117581,392589.7398803396
E01010213,883614.0556379127,758275.0750398301
E01010214,663913.7950953034,491858.1873808215
E01010215,374896.16584454617,354034.3943018965
E01010216,625266.6888275163,463812.785531287
E01010217,348387.3641636606,318221.88343847706
E01010218,215681.04293660045,215681.04293660042
E01010219,355820.6107445789,355820.61074457894
E01010220,338725.0361118047,333500.58740762
E01010221,463779.2441608039,457121.47721813945
E01010222,307253.4251514668,301985.9553877113
E01010223,356427.3927867683,269446.93808378786
E01010225,225218.49043505584,225218.4904350559
E01010226,773758.8507327879,756655.9671007965
E01010227,2641949.572751871,847969.9692921096
E01010228,970477.710488991,914154.5101965936
E01010229,858391.2063178171,858121.418357097
E01010230,499243.9042546431,498318.3540563133
E01010231,594325.3692097062,593975.1918539122
E01010232,340867.47044289316,340867.4704428931
E01010233,338255.8867637141,338237.3053304466
E01010234,353229.00224467466,261947.56736424816
E01010235,157157.1867305174,148524.87928869636
E01010236,177735.41629084965,177735.41629084962
E01010237,520714.89418355806,470799.63814829936
E01010238,289162.86741759465,212306.6473454479
E01010239,217034.57071763533,176208.51787500325
E01010240,145405.7132921961,145405.7132921961
E01010241,4752961.656592385,1798614.9391160456
E01010242,276123.0248638505,275877.96374491707
E01010243,415484.91789744084,386843.98760021565
E01010244,309922.1054342898,309922.1054342898
E01010245,878864.3454577569,512061.1703425171
E01010246,3031065.4244695473,450950.979593007
E01010247,472909.1421544719,402792.111685248
E01010248,1292117.3096447182,647152.2610929289
E01010249,2505709.750748199,642405.4388309715
E01010250,1273743.7045431335,374312.035964843
E01010251,1161071.2236938297,312700.50175840536
E01010252,404669.50658905745,397718.7660528236
E01010253,265884.4513504442,231039.34145998248
E01010254,341990.4556221348,330560.7948962847
E01010255,1006296.6648477576,322576.12736913393
E01010256,649552.5380564276,298829.442250002
E01010257,233489.0077285559,232750.37720466257
E01010258,404356.53790740116,331886.8389502145
E01010259,353809.5571113366,254457.08299886054
E01010260,453644.2738179729,335611.85626430827
E01010261,1016683.2230928782,763816.6142445463
E01010262,282892.7380760321,282892.738076032
E01010263,282683.9372648858,282683.9372648858
E01010264,475217.68537053297,475217.68537053315
E01010265,910956.2523958257,874603.9777526708
E01010266,202773.91990884847,142365.8738565716
E01010267,433308.5496757839,331853.94434171065
E01010268,607335.4713328755,607335.4713328754
