identifier,LSOA11CD,intersection_area
4c8b6dd5ff,E01029753,661044.0200063954
4c8b6dd5ff,E01029756,489259.67430969834
4c8b6dd5ff,E01029744,671474.0972329559
4c8b6dd5ff,E01029754,1014782.013782009
4c8b6dd5ff,E01029741,325694.70348949736
4c8b6dd5ff,E01029739,386656.3149704908
4c8b6dd5ff,E01029740,348286.0713070057
4c8b6dd5ff,E01029745,478621.4890160567
4c8b6dd5ff,E01029746,456455.43145029736
4c8b6dd5ff,E01029733,606954.4228840834
4c8b6dd5ff,E01029683,378493.92259773007
32016789b8,E01032355,7494.411781594001
275f5854c6,E01022443,2809.6026149210784
275f5854c6,E01022247,867998.9807110887
275f5854c6,E01032198,3.4216390800164413
275f5854c6,E01022445,222182.8481628424
275f5854c6,E01022270,1023007.6652274159
c21b4fda3c,E01014014,4024.5269921364325
9abf010310,W01000475,103621.53354664565
55d5b369b5,E01028977,540006.025070671
55d5b369b5,E01028976,91885.93943352501
7ecafec304,W01000497,1.0510418748123007
7ecafec304,W01000500,16472.20720790136
3548914249,E01032198,13943.712352402828
a2a6cca4f6,E01032191,6978.465265957877
a2a6cca4f6,E01032206,600116.4706173474
a2a6cca4f6,E01032402,228770.28769370148
a2a6cca4f6,E01032205,146356.73364949247
a2a6cca4f6,E01032194,18827.336577723083
a2a6cca4f6,E01032207,660822.4656211848
a2a6cca4f6,E01032180,690708.1247059513
a2a6cca4f6,E01032323,321405.55711106386
a2a6cca4f6,E01032324,270484.1501514382
a2a6cca4f6,E01032326,224519.86180066311
a2a6cca4f6,E01032325,221913.24734068432
a2a6cca4f6,E01032283,3800.0720830936643
a2a6cca4f6,E01032284,33882.199085152
a2a6cca4f6,E01032189,81642.75842337467
a2a6cca4f6,E01032403,29106.205344619484
84f6a121da,E01028880,4484.826218144655
abfcd94b3a,E01028883,28622.795162956954
f9278dc85e,E01031246,70701.11980740174
f9278dc85e,E01031196,196162.18056292454
f9278dc85e,E01031212,66910.27326474508
1c11f3f671,E01032416,805.3587217672219
1c11f3f671,E01032395,144385.17350330288
1c11f3f671,E01032392,1861.7279610669946
1c11f3f671,E01032228,743324.2855046365
1c11f3f671,E01032248,359515.15948910546
1c11f3f671,E01032271,360734.9279462854
1c11f3f671,E01032269,33286.6163101034
1c11f3f671,E01032230,137364.98145676992
1c11f3f671,E01032229,595209.5441432971
1c11f3f671,E01032247,293443.2594231361
1c11f3f671,E01032246,289614.6201140446
1c11f3f671,E01032249,350588.7991304166
1c11f3f671,E01032260,41569.925203610896
1c11f3f671,E01032261,408248.04246345157
1c11f3f671,E01032258,234780.54583342504
1c11f3f671,E01032272,269362.86278424005
1c11f3f671,E01032259,134166.83556231004
a9957f0910,E01014131,7990.372215870844
24add980e0,E01014014,12084.466490678
0883a68bfb,E01014014,2352.1503524872132
7c78ed6483,E01032217,672010.0694253787
ad337b61da,E01032198,10589.706904092414
b9e4861112,E01028421,625337.3752133388
b9e4861112,E01028419,29379.96262877239
b9e4861112,E01028379,22481.431259547564
b9e4861112,E01028412,929678.0684361758
b9e4861112,E01028369,181330.52471524267
b9e4861112,E01028368,283596.3609136914
b9e4861112,E01028367,622447.3291363536
b9e4861112,E01028366,176346.88064007135
b9e4861112,E01028370,341067.83662560466
b9e4861112,E01028376,58325.74437407305
b9e4861112,E01028393,367997.36199197563
b9e4861112,E01028394,440546.40445032035
b9e4861112,E01028395,370795.9320443086
b9e4861112,E01028414,492536.4208259523
b9e4861112,E01028413,316824.5977520544
b9e4861112,E01028415,405836.6855353112
671011f446,E01025888,102448.46924122584
4a53488571,E01025923,661709.0201974883
4a53488571,E01025927,916695.1409998282
4a53488571,E01025944,256919.36291484168
4a53488571,E01025945,442997.2497421914
4a53488571,E01025946,631803.6477327257
4a53488571,E01025925,399838.75544455275
a57cdec87f,E01019769,94532.41875001407
28dd74fea1,E01022233,285701.2875796765
e4a961fba1,E01032191,492426.74526937655
e4a961fba1,E01032192,580721.8436573413
e4a961fba1,E01032403,234180.93159921753
e4a961fba1,E01032355,7824.042990383717
af93e7324f,E01028872,2871.583210617117
5d1cbb21ab,W01000447,240700.84942270652
ccc243e04a,E01032191,10513.380012450752
01fc2167cc,E01025815,74085.33061667769
3f4c1a34ce,E01028380,235005.5647456673
3f4c1a34ce,E01028421,91042.98794390421
3f4c1a34ce,E01028381,409554.2418394796
3f4c1a34ce,E01028383,335453.2731225256
3f4c1a34ce,E01028382,377259.2871062704
3f4c1a34ce,E01028379,648658.1592869336
5afa61dda0,E01032181,197063.77664110684
5afa61dda0,E01032426,271569.92938676814
5afa61dda0,E01032424,229911.90777211136
5afa61dda0,E01032425,343355.9850391729
5afa61dda0,E01032461,814065.857362659
5afa61dda0,E01032423,354592.9948677887
5afa61dda0,E01032386,214567.22663400392
5afa61dda0,E01032387,855238.343804604
5afa61dda0,E01032421,315191.8416266332
5afa61dda0,E01032422,259472.384455565
5afa61dda0,E01032431,140720.52050795808
5afa61dda0,E01032460,547411.6699772885
5afa61dda0,E01032463,454593.97688665194
5afa61dda0,E01032457,309963.54559473845
5afa61dda0,E01032462,656657.9169707673
5afa61dda0,E01032456,187610.23199618698
5afa61dda0,E01032458,340867.3328189414
5afa61dda0,E01032459,425655.03115690005
5afa61dda0,E01032455,262699.820182539
5afa61dda0,E01032469,796074.4629352572
5afa61dda0,E01032420,732166.7320207049
5afa61dda0,E01032470,981050.862570367
5afa61dda0,E01032480,400026.9275679497
5afa61dda0,E01032471,252619.45071818354
5afa61dda0,E01032418,576372.019238825
5afa61dda0,E01032482,356052.4980889135
5afa61dda0,E01032478,321039.2599402846
5afa61dda0,E01032477,459268.890488469
5afa61dda0,E01032475,313371.1388998131
5afa61dda0,E01032476,320657.588409068
5afa61dda0,E01032450,1019714.4582621417
5afa61dda0,E01032419,305171.4954153619
5afa61dda0,E01032467,498643.43589791004
5afa61dda0,E01032466,423301.2657719186
5afa61dda0,E01032464,288529.9088700494
5afa61dda0,E01032465,218886.67116878156
5afa61dda0,E01032449,187412.82341749058
5afa61dda0,E01032468,213395.06127662925
5afa61dda0,E01032432,338927.09123944474
5afa61dda0,E01032447,250000.58458950184
5afa61dda0,E01032446,304806.8125231633
5afa61dda0,E01032474,225171.93487688203
5afa61dda0,E01032451,476670.2756638825
5afa61dda0,E01032453,247513.2509348373
5afa61dda0,E01032454,457092.8599718287
5afa61dda0,E01032452,500553.2181973442
5afa61dda0,E01032435,333527.0442760145
5afa61dda0,E01032434,317722.8603903481
5afa61dda0,E01032444,382370.8053649013
5afa61dda0,E01032441,195866.46454424813
5afa61dda0,E01032445,333640.6554401405
5afa61dda0,E01032472,548373.2828037322
5afa61dda0,E01032473,453685.9233891315
5afa61dda0,E01032428,397454.6102170641
5afa61dda0,E01032427,316178.9603485809
5afa61dda0,E01032429,357053.61984875205
5afa61dda0,E01032430,290922.25066996703
5afa61dda0,E01032448,215862.7228562264
5afa61dda0,E01032438,315667.8486405831
5afa61dda0,E01032436,284207.5936792128
5afa61dda0,E01032440,303106.8499893905
5afa61dda0,E01032439,513322.3094131537
5afa61dda0,E01032437,308469.6205999279
5afa61dda0,E01032442,210754.72279690116
5afa61dda0,E01032443,313070.42607131804
5afa61dda0,E01032481,245004.76411820832
5afa61dda0,E01032479,714258.573813667
1912dfca82,E01019464,248382.478268792
1912dfca82,E01019447,662952.3523923468
1912dfca82,E01019418,6330.806432504771
1912dfca82,E01019449,567505.1978517537
1912dfca82,E01019671,5715.359401608334
1912dfca82,E01019467,913023.6556929834
1912dfca82,E01019465,360269.27598785376
1912dfca82,E01019446,246511.71623470375
1912dfca82,E01019450,277851.5416268867
1912dfca82,E01019448,964093.0297792685
1912dfca82,E01019429,50605.07322702203
559e109b06,E01032968,634054.3561623538
559e109b06,E01026994,93580.04261337733
35dd931d5b,E01025810,354538.90181329043
35dd931d5b,E01025808,418788.7161987011
d8606d2095,E01031247,1779.82503560541
d8606d2095,E01031205,313363.61075384286
d8606d2095,E01031206,396497.7954455043
9fb47ede77,E01032416,82969.05839335798
1753710a1b,E01028913,122357.08076456186
3232c7d351,E01025909,264.61575902467996
3232c7d351,E01028402,1011912.5998120909
3232c7d351,E01028420,329860.7074660425
695a0048d1,E01029652,22586.31992293751
695a0048d1,E01029649,369404.05761158507
695a0048d1,E01029653,291636.68592011154
695a0048d1,E01029651,370393.61906859756
695a0048d1,E01029650,442339.04195311683
96789549f8,E01019616,147786.41629890844
6167cd4b4e,E01019472,307944.19148333906
91c99df0e5,E01027996,559099.1363746246
91c99df0e5,E01027947,596594.1527265164
91c99df0e5,E01027957,287313.2819303012
91c99df0e5,E01027995,222493.39934522464
91c99df0e5,E01027997,289049.17813357624
91c99df0e5,E01027998,383449.2117258794
91c99df0e5,E01027950,462870.4090676145
91c99df0e5,E01027948,591031.0318240345
91c99df0e5,E01027949,271339.4255528553
91c99df0e5,E01027955,158233.0246554614
91c99df0e5,E01027953,406414.3816695754
91c99df0e5,E01027952,564456.6696359353
91c99df0e5,E01027956,277436.15756128856
91c99df0e5,E01027958,257697.6559798185
91c99df0e5,E01027951,376892.6177592276
91c99df0e5,E01027959,450675.1423152739
91c99df0e5,E01027954,650635.2051097795
91c99df0e5,E01027974,4818.928036980746
91c99df0e5,E01027975,13540.880263620811
7a2438d22f,E01025873,248556.35231938126
8fb74d33e1,E01028329,198690.07753852915
214206eb82,E01013323,505044.3075842231
214206eb82,E01013322,647954.4555263446
d635276549,E01028312,96805.59529089369
1c9603adc5,E01028403,29217.668268985213
981dd4fb8d,E01031194,90259.90313576985
7b1cc42770,E01029708,3361.911903703744
9cad09aae3,E01032179,1406.5541104118943
ed7237a320,E01032179,5760.125071389116
628b0aa374,E01019605,172030.55049882596
67a6716ae4,E01028913,75002.9070077187
223f2e4b07,E01028996,129833.97709128223
223f2e4b07,E01028999,22593.88851480824
92ceae14ba,W01000427,114070.3719729143
1a58c80a50,E01029742,462851.21079535293
93466a2730,E01019736,175.5479636007358
b51fe4081c,E01022267,9972.992640608983
1034f2e866,E01028420,208915.87251342888
cdd794fdfe,E01028420,125050.13372282308
ca2d2305d2,E01026409,535688.6081493698
3de7a6ed1d,E01022449,202870.8910821408
bda18b0f8e,E01031147,264.04231596567166
bda18b0f8e,E01031164,115262.3495060119
bda18b0f8e,E01031165,26112.687686751902
b978593e9f,E01028312,155902.38651334413
55bfaa788e,E01028976,16693.419062135017
bee1cbb46b,E01029712,7380.76398930037
bee1cbb46b,E01029687,531.8594453211067
317c05abee,E01031024,41125.23887499675
3cf87be0d9,E01014036,233534.54268681345
3cf87be0d9,E01014040,489131.8238130661
3cf87be0d9,E01014038,372311.07211481326
3cf87be0d9,E01014037,382062.1466413395
3cf87be0d9,E01014035,436082.604581792
3cf87be0d9,E01014039,380806.1526506101
3cf87be0d9,E01014027,234489.00158474955
6150d3a7b5,E01014036,2352.1901670152406
9e1d7a5027,E01029792,2027.3023361470691
9e1d7a5027,E01029805,499520.4918052942
9e1d7a5027,E01029811,300853.5638498276
9e1d7a5027,E01029812,228935.04653948668
9e1d7a5027,E01029804,251045.58455107867
9e1d7a5027,E01029806,388604.20311310794
9e1d7a5027,E01029808,347159.1371470421
9e1d7a5027,E01029810,228329.37941351323
9e1d7a5027,E01029807,460372.8132681836
9e1d7a5027,E01029809,250805.28073119503
9e1d7a5027,E01029797,327182.6967891565
9e1d7a5027,E01029813,1157535.6673185783
9e1d7a5027,E01029816,305043.09637919435
9e1d7a5027,E01029814,321373.84699716425
9e1d7a5027,E01029815,430917.6023375969
9e1d7a5027,E01029802,145610.5216652994
b4bc08b115,E01031284,459412.31720348686
7c9026f46b,E01014051,300221.8826703145
cecd9bb94b,E01007788,63265.979057345045
543d8639fe,E01029488,218912.7869486364
543d8639fe,E01029520,526433.2980478195
543d8639fe,E01029519,534113.4454971426
543d8639fe,E01029483,369094.0961884803
543d8639fe,E01029485,328739.54856091907
543d8639fe,E01029530,814309.5190716595
543d8639fe,E01029484,716311.1292797695
543d8639fe,E01029526,692473.2103572248
543d8639fe,E01029524,400985.5349839873
543d8639fe,E01029518,810663.6643563886
543d8639fe,E01032900,299334.81062286487
543d8639fe,E01029512,517449.00675080647
543d8639fe,E01032899,819861.1690373131
543d8639fe,E01029511,332824.2281232733
543d8639fe,E01029491,337340.94866490987
543d8639fe,E01029492,368329.4633139344
543d8639fe,E01029515,399.9378324151616
543d8639fe,E01029501,450462.45205492433
543d8639fe,E01029499,252552.10969277122
543d8639fe,E01029525,626884.0660247111
543d8639fe,E01029500,416413.8064809505
543d8639fe,E01029479,1710079.7256333537
543d8639fe,E01029509,716146.8877890552
543d8639fe,E01029477,275213.5729718022
0f40a1b01f,E01027030,123852.00746971708
2ba386018b,E01022456,12611.433972219336
5a031ac3c9,E01010356,21118.423647946678
5a031ac3c9,E01010387,2684.8869619068087
5a031ac3c9,E01010386,356581.2071767867
5a031ac3c9,E01010385,424978.63194658293
5a031ac3c9,E01009421,677119.9806451827
5a031ac3c9,E01009425,52600.753853351875
5a031ac3c9,E01009422,470870.16753791994
5a031ac3c9,E01010392,479205.3232873939
5a031ac3c9,E01009417,365607.72367860604
5a031ac3c9,E01010390,47021.87706830534
5a031ac3c9,E01010384,191517.76280330832
5a031ac3c9,E01010388,957076.7340787896
5a031ac3c9,E01010248,260770.0050437537
5a031ac3c9,E01010245,297480.568497171
5a031ac3c9,E01010241,294411.5996849166
5a031ac3c9,E01009415,276886.51719219435
5a031ac3c9,E01009419,360302.43123400415
5a031ac3c9,E01009418,381585.18709901185
5a031ac3c9,E01029514,1492581.0819575319
5a031ac3c9,E01009433,508341.3081462033
5a031ac3c9,E01029513,1065159.953645369
5a031ac3c9,E01029522,76017.37627782469
5a031ac3c9,E01029523,60984.7183241337
7c0ff19208,E01032375,151091.79592973238
719eb1caf3,E01019602,20557.879525842847
5fd3bf1750,E01014014,4756.3769358774
ca2306d083,E01025783,37162.89585276603
a6b84b9f24,E01014202,174605.2115788238
e508241938,E01032223,54011.46812938605
662f8bbf3a,E01022249,53934.64300238276
662f8bbf3a,E01022250,55093.73394507388
6094094c3e,W01000453,209095.5855532033
ced272dcfa,W01000439,85282.00960846635
17331eee1e,W01000460,240655.87971849134
7c07d23420,W01000470,139190.255976696
ec82c37ef4,W01000461,389213.44328243285
114d65c791,W01000452,446479.3954328302
d18825eca7,W01001907,29279.583689600324
28473732eb,W01001906,70814.67518659045
4b884a8794,W01000466,400849.35735834716
4b884a8794,W01000429,53189.25590685051
4b884a8794,W01000467,434803.4681424373
25cf465921,W01001906,185342.7660271318
b92467696c,W01000470,265919.2238961906
1355438381,W01001907,107625.93007803852
40bed4fdd2,W01001906,99757.2955001402
d923aef3f6,E01028914,20084.172178255812
3d6cb0984c,W01000458,16085.896957741521
88db6b97bc,E01029696,15.77802823086315
88db6b97bc,E01029572,283942.8695300755
88db6b97bc,E01029569,3117.9070066616528
88db6b97bc,E01029571,123836.37416731287
fcc81d0fe8,E01029572,479470.4753131555
fcc81d0fe8,E01029569,161062.70338264134
fcc81d0fe8,E01029571,109986.73597741144
a3f2d35441,E01031209,361262.6787736541
ad5a644c30,E01025923,655025.5189613672
ad5a644c30,E01025944,778967.6114170011
ad5a644c30,E01025693,602.3954974306204
193ef91026,E01028950,826.0737728615459
193ef91026,E01028954,48859.33450614296
bcae94b82e,E01032198,120334.59292426013
dca87a2bab,E01022380,100522.9531262977
a05f858d8b,E01029817,109823.81604290953
83f31769db,E01028961,37720.571206495755
04466bb0a9,E01028990,92951.15978900252
428aa6b7ba,E01028888,210713.58651287243
68c2ea8005,E01028036,881807.6197650537
09ef00bb89,E01028037,36940.81632050343
d27859e116,E01013313,7678.267725121727
96891f1013,E01028954,22576.036618772567
8e2f31aa2c,E01032411,15441.899936958856
8e2f31aa2c,E01032383,3949.2450571433105
8e2f31aa2c,E01032410,216936.7221936098
0eae66ec05,E01010489,18940.25564013642
0eae66ec05,E01029672,377113.79186633957
b4f7d65fb3,E01032212,6539.669881047688
b4f7d65fb3,E01014000,29.170181597986225
bcfb07c3a8,E01031224,37694.02338298542
c4bd3e86a3,E01032211,2187.562723085252
c4bd3e86a3,E01032372,317859.113438684
09ef61f60a,E01025815,38130.77419626549
08e33c19bc,E01013246,873859.6644611319
5a31a6eeb8,E01032179,3379.708103328777
71c6177338,E01032179,1229.0594308359964
7cd43ac9e9,E01025791,650241.2455967786
7cd43ac9e9,E01025816,174751.98363338373
7cd43ac9e9,E01025808,220983.94128466543
7cd43ac9e9,E01025792,633865.7981600204
7cd43ac9e9,E01025790,526353.0715067942
7cd43ac9e9,E01025793,918158.3306426706
852e468291,E01029005,142300.95544052127
c13b909a8b,E01022269,15956.471816720868
c7579e4cb2,E01028872,12399.797684379784
ee229907d3,E01029515,28767.146194054098
7acd87f13b,E01032205,2820.027492962102
63d4a0799f,E01032196,2025.6314496896794
63d4a0799f,E01032205,59437.50066732654
4b72739b9d,E01032200,67.03627228712585
4b72739b9d,E01032217,188845.34665737962
4b72739b9d,E01032184,762890.7198029038
4b72739b9d,E01032185,713533.9290077833
4b72739b9d,E01032187,405466.2852975842
4b72739b9d,E01032186,467718.52681384096
4b72739b9d,E01032204,233571.03052955892
4b72739b9d,E01032203,376985.22890138667
4b72739b9d,E01032202,310336.229564542
4b72739b9d,E01032201,490224.48955032777
4b72739b9d,E01032196,1079835.260379891
4b72739b9d,E01032205,106841.79315903358
4b72739b9d,E01032195,376725.74211708526
4b72739b9d,E01032194,317125.9184922422
4b72739b9d,E01032210,319283.146699815
4b72739b9d,E01032220,406310.18361082976
4b72739b9d,E01032197,457029.89037193696
4b72739b9d,E01032222,258755.49605150303
4b72739b9d,E01032188,412155.767753083
4b72739b9d,E01032189,556312.5556040958
4b72739b9d,E01032218,896426.7404103739
4b72739b9d,E01032219,665712.4110577763
4b72739b9d,E01032209,590412.722669802
4b72739b9d,E01032221,79466.45421456608
4b72739b9d,E01032208,632179.9565423003
4b72739b9d,E01014028,2163.836029474458
e1551c0382,E01032193,15089.60480171374
c9c78c99b4,W01000488,7848.346773473476
fb13da240a,E01027973,40802.78923461465
fb13da240a,E01028222,439459.3115191459
fb13da240a,E01028255,195999.5024087717
fb13da240a,E01028256,105804.3387058097
fb13da240a,E01033391,479265.14334831206
fb13da240a,E01028219,358094.11793425004
fb13da240a,E01028220,365771.2146007464
fb13da240a,E01027972,1406.0885567910996
fb13da240a,E01027985,184566.8835902279
fb13da240a,E01028246,404610.8777674517
fb13da240a,E01028249,295569.03070237016
fb13da240a,E01028270,1257806.795979196
fb13da240a,E01033390,299561.54413546016
fb13da240a,E01033389,245963.94245998078
fb13da240a,E01028264,420158.16474116006
fb13da240a,E01028268,806961.3646341026
fb13da240a,E01028235,369535.8238850291
fb13da240a,E01028269,395992.91776745615
fb13da240a,E01028234,359711.0812515742
fb13da240a,E01028233,265082.6492634672
fb13da240a,E01028262,425891.54911296646
fb13da240a,E01028244,242456.42520468833
fb13da240a,E01028245,223169.85906135262
fb13da240a,E01028248,433251.4278922097
fb13da240a,E01028230,242255.13345638098
fb13da240a,E01028231,281527.21023306897
fb13da240a,E01028232,410149.784850563
fb13da240a,E01028227,338908.43856613134
fb13da240a,E01028228,355785.28170769796
fb13da240a,E01028229,268141.97535034857
fb13da240a,E01028263,378918.09057422087
fb13da240a,E01028261,557074.4618482849
fb13da240a,E01028238,15302.88921117513
fb13da240a,E01028236,365197.98970004026
fb13da240a,E01028247,190227.6008670238
fb13da240a,E01028276,416498.12983342283
fb13da240a,E01028275,471710.0930542153
fb13da240a,E01028274,636458.0121325898
fb13da240a,E01028284,634096.1360965639
fb13da240a,E01028243,301231.9227958614
fb13da240a,E01028239,45.26815444719328
fb13da240a,E01028241,621808.2849505456
fb13da240a,E01028273,666486.9378970718
fb13da240a,E01028240,232371.64312108478
fb13da240a,E01028237,116207.56634110493
fb13da240a,E01028242,461935.9788622076
fb13da240a,E01028271,561740.4060837154
fb13da240a,E01028283,562481.1296161071
